DATE	NUMARTS	COUNTTYPE	NUMBER	OBJECTTYPE	GEO_TYPE	GEO_FULLNAME	GEO_COUNTRYCODE	GEO_ADM1CODE	GEO_LAT	GEO_LONG	GEO_FEATUREID	CAMEOEVENTIDS	SOURCES	SOURCEURLS
20160308	1	ARREST	11		1	Czech Republic	EZ	EZ	49.75	15.5	EZ	519104400,519104404,519104411,519104412,519104464,519104465,519105052,519105053,519105054	starafrica.com	http://en.starafrica.com/news/its-time-for-a-serious-dialogue-between-broadminded-military-figures-seculars-and-islamists.html
20160308	2	KILL	55	animals	4	New Forest, Hampshire, United Kingdom	UK	UKF2	50.8333	-1.6	-2603991		dailyecho.co.uk;dailyecho.co.uk	http://www.dailyecho.co.uk/news/14327124.display/<UDIV>http://www.dailyecho.co.uk/news/14327124.__1_000_reward_offered_to_find_motorist_who_killed_donkeys/
20160308	1	CRISISLEX_CRISISLEXREC	2	outstanding	1	Indonesia	ID	ID	-5	120	ID		citizen.co.za	http://citizen.co.za/1024184/arrest-bashir-in-jakarta-icc-group/
20160308	1	NATURAL_DISASTER_DROWNED	16		4	Kapiri Mposhi, Copperbelt, Zambia	ZA	ZA02	-13.9652	28.6809	-2287503	519088230	znbc.co.zm	http://www.znbc.co.zm/?p=32653
20160308	1	KILL	2000000	Consumers	1	United States	US	US	38	-97	US		tmcnet.com	http://it.tmcnet.com/news/2016/03/08/8328774.htm
20160308	1	REFUGEES	2	different approaches	1	Greece	GR	GR	39	22	GR	518971674	ekathimerini.com	http://www.ekathimerini.com/206739/opinion/ekathimerini/comment/dangerous-polarization
20160308	1	ARREST	2	men	4	Azad Khan, North-west Frontier, Pakistan	PK	PK03	32.7709	70.7461	84174	518885735,518885762,518885775,518886788,518886799	tribune.com.pk	http://tribune.com.pk/story/1061289/benazirs-assassination-case-fia-official-picks-out-flaws-in-police-probe/
20160308	2	CRISISLEX_T02_INJURED	2026		2	Florida, United States	US	USFL	27.8333	-81.717	fl	518849253,518849278,518849253,518849278	politicaldog101.com;politicaldog101.com	http://www.politicaldog101.com/tag/rubio-dropping-out/<UDIV>http://www.politicaldog101.com/2016/03/07/rubio-campaign-does-damage-control-on-report-that-some-of-his-staff-want-him-to-quit/
20160308	1	CRISISLEX_C07_SAFETY	250		1	China	CH	CH	35	105	CH	519087615,519087616,519087617,519087743,519087980,518845619,519088131,519088135,519088136,519088137,519088138,519088139,519088140,519088141,519088142,519088143,519088144,519088147,519088148,519088149,519088150,519088151,519088152,519088153,519088154,519088159,519088160,519088175,519088215,519088216,519088292,519088295,519088318,519088319,519088643,519088646,519088667,519088686,519088687,519088749,519088750,519089083,519089084,519089085,519089133,519089175,519089214,519089215,518860389,519089237,519089239,519089244,519089245,519089246,519089247,519089267,519089268,519089269,519089326,519090242	refworld.org	http://www.refworld.org/docid/56dea2fa15.html
20160308	1	NATURAL_DISASTER_DROWNED	7		3	Oklahoma City, Oklahoma, United States	US	USOK	35.4676	-97.5164	1102140		american-reporter.com	http://www.american-reporter.com/5,382/183.html
20160308	1	SICKENED	2000		2	Michigan, United States	US	USMI	43.3504	-84.5603	mi	518844957,518844962,518845943,518845944,518846000,518846001,518847868,518847869,518849218,518849226,518849305,518849316,518849413,518849528,518849529,518849530,518849533,518849534,518849537,518849538,518849866,518849867	breitbart.com	http://www.breitbart.com/big-hollywood/2016/03/07/michael-moore-rips-hillary-clinton-during-dem-debate/
20160308	3	AFFECT	3		1	Nauru	NR	NR	-0.5333	166.917	NR	519014666,519014690,519014691,519014692,519014693,519014694,509437397,519015008,519015777,519014664,519014665,519014690,519014691,519014692,519014693,519014694,509437397,519015008,519015016,519015777,519015974,519015975,519014664,519014665,519014690,519014691,519014692,519014693,519014694,509437397,519015008,519015016,519015777,519015974,519015975	newsfultoncounty.com;aa.com.tr;aa.com.tr	http://www.newsfultoncounty.com/world/news/0829179-two-more-of-australias-refugees-leave-cambodia-for-home<UDIV>http://aa.com.tr/en/todays-headlines/two-more-of-australias-refugees-leave-cambodia-for-home/533523<UDIV>http://aa.com.tr/en/world/two-more-of-australias-refugees-leave-cambodia-for-home/533523
20160308	1	SOC_GENERALCRIME	200	later	1	United States	US	US	38	-97	US		wgrz.com	http://www.wgrz.com/news/local/buffalo/arrest-made-after-elmwood-ave-bank-robbery/72778307
20160308	1	CRISISLEX_T03_DEAD	77		4	Edgbaston, Birmingham, United Kingdom	UK	UKA7	52.45	-1.91667	-2595375	518846164,518852686,519108293,519108323	birminghammail.co.uk	http://www.birminghammail.co.uk/news/health/bullying-queen-elizabeth-hospital-stopped-11008509
20160308	2	CRISISLEX_T03_DEAD	100000000		1	United States	US	US	38	-97	US	519167464,509327858,518852268,519169063,518903675,519167464,509327858,518852268,519169063,518903675	theage.com.au;smh.com.au	http://www.theage.com.au/nsw/lifesaving-cancer-surgery-to-be-offered-at-two-new-sydney-facilities-20160307-gnd5wk.html<UDIV>http://www.smh.com.au/nsw/lifesaving-cancer-surgery-to-be-offered-at-two-new-sydney-facilities-20160307-gnd5wk.html
20160308	1	KILL	100		1	South Africa	SF	SF	-29	24	SF		southlakepress.com	http://www.southlakepress.com/entertainment/article_4abf2da3-e1b3-58e4-9688-790f4960b302.html
20160308	1	CRISISLEX_C07_SAFETY	2	men	4	London, London, City Of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	518989858,518859564,518990499,518858408,518990542,518908866,518991042,518907785	getwestlondon.co.uk	http://www.getwestlondon.co.uk/news/west-london-news/josh-hanson-alleged-killer-most-11006233
20160308	2	KILL	16	miners	4	Rio Grande Do Sul, Rio Grande Do Sul, Brazil	BR	BR23	-32.0333	-52.0833	-666679		yahoo.com;ozy.com	http://news.yahoo.com/brazils-muse-socialism-000000693.html<UDIV>http://www.ozy.com/rising-stars/brazils-new-muse-of-socialism/68159
20160308	2	SOC_GENERALCRIME	30		3	Lambs Grove, Iowa, United States	US	USIA	41.703	-93.0794	458212	519038571,519038648,519038953,519038954,519039172,519039234,519039235,519039969,519040798,519040800,519040840,519040841,519040894,519040941,519040978,519040984,519038571,519038648,519038953,519038954,519039172,519039234,519039235,519039969,519040798,519040800,519040840,519040841,519040894,519040941,519040978,519040984	thonline.com;thonline.com	http://www.thonline.com/news/iowa-illinois-wisconsin/article_f2ae1220-6491-568f-bb39-7428865590cb.html<UDIV>http://www.thonline.com/news/iowa-illinois-wisconsin/article_f2ae1220-6491-568f-bb39-7428865590cb.html
20160308	1	AFFECT	250		3	Stockton, California, United States	US	USCA	37.9577	-121.291	1659872		sacredheartspectrum.com	http://sacredheartspectrum.com/2016/03/california-commuter-train-partly-derails-vehicle-lands-in/
20160308	2	ARMEDCONFLICT	2019		1	Greece	GR	GR	39	22	GR	518844165,518844166,518844171,518844172,518844582,518844606,518844607,518844646,518844647,518844657,518844658,518844892,518845332,518845452,518845458,518846002,518846003,518846007,518846008,518846110,518846111,518846113,518846114,518846118,518846120,518846130,518846131,518846138,518846139,518846140,518846141,518846142,518846377,518846380,518846393,518846395,518846417,518846418,518846428,518846430,518846432,518846438,518846444,518846445,518846455,518846457,518846458,518846460,518846467,518846468,518846693,518846743,518846947,518846948,518846949,518846958,518847088,518847089,518847091,518847094,518847095,518847098,518847099,518847105,518847106,518847107,518847143,518847147,518847148,518847149,518847151,518847153,518847155,518847156,518847163,518847164,518847165,518847187,518847188,518847207,518847208,518847441,518847442,518847445,518847467,518847468,518848028,518848576,518848586,518848587,518848591,518848592,518848593,518848856,518848894,518848904,518848907,518848910,518848912,518848931,518848932,518848936,518848937,518848938,518848942,518848943,518848946,518850296,518850297,518844164,518844166,518844170,518844172,518844583,518844584,518844606,518844607,518844646,518844647,518844657,518844658,518852875,518852876,518848894,518845332,518845333,518845452,518845458,518859242,518846005,518846007,518846008,518846110,518846112,518846113,518846115,518846119,518846121,518846130,518846132,518846138,518846139,518846141,518846142,518846377,518846380,518846394,518846417,518859499,518859501,518846428,518846429,518846432,518846438,518846444,518859540,518859541,518846455,518846456,518846458,518846459,518846467,518846468,518846693,518846743,518846947,518846948,518846949,518846958,518847089,518847091,518860020,518847095,518847097,518847099,518847104,518847106,518847107,518847143,518847147,518847148,518847149,518847152,518847154,518847156,518847163,518847164,518847165,518847187,518847188,518847207,518847208,518847441,518847442,518847467,518847468,518855034,518848028,518848576,518848586,518848587,518848591,518848592,518848856,518848894,518848904,518848907,518848910,518848912,518848913,518848931,518848936,518848937,518848938,518848942,518848946,518850296,518850297	channelone.com;madison-press.com	https://www.channelone.com/news_post/the-latest-france-says-eu-must-rethink-open-borders-system/<UDIV>http://madison-press.com/wire/national-wire/44349/the-latest-more-work-needed-on-eu-migrant-deal-with-turkey
20160308	1	PROTEST	2	Bobbie	3	North Penn, Pennsylvania, United States	US	USPA	39.9918	-75.1755	1206978	518939681,518886365,518940035,518940384,518940744,518941937,518941956,518942031,518942035,518942609,518942622,518886365,518943289,518943313,518943829,518943887,518944013	american-reporter.com	http://www.american-reporter.com/5,382/272.html
20160308	1	REFUGEES	2	camps	1	Macedonia	MK	MK	41.8333	22	MK	518983041,518983299	dailymail.co.uk	http://www.dailymail.co.uk/wires/ap/article-3481811/The-Latest-Greece-rules-forced-evacuation-migrants.html
20160308	2	CRISISLEX_T03_DEAD	1		5	Lagos, Nigeria	NI	NI05	6.58333	3.75	-2017361	519012438,519012438	tvcontinental.tv;tvcontinental.tv	http://tvcontinental.tv/2016/03/08/update-lekki-building-collapse-15-bodies-found/<UDIV>http://tvcontinental.tv/2016/03/08/update-lekki-building-collapse-15-bodies-found/
20160308	2	KILL	5	striking	0							518894648,518894648	edmontonjournal.com;edmontonjournal.com	http://edmontonjournal.com/news/crime/edmonton-driver-jailed-for-fleeing-after-fatally-hitting-whyte-ave-pedestrian<UDIV>http://edmontonjournal.com/news/crime/edmonton-driver-jailed-for-fleeing-after-fatally-hitting-whyte-ave-pedestrian
20160308	1	CRISISLEX_T09_DISPLACEDRELOCATEDEVACUATED	200		4	Beresfield, New South Wales, Australia	AS	AS02	-32.8	151.65	-1558667	518868590,518868592,518868593,518869782,518869783,518870171	ibtimes.com.au	http://www.ibtimes.com.au/chlorine-leak-new-south-wales-factory-sends-43-workers-hospitals-1507471
20160308	2	CRISISLEX_T03_DEAD	2000000	road traffic	1	China	CH	CH	35	105	CH		allafrica.com;allafrica.com	http://allafrica.com/stories/201603080969.html<UDIV>http://allafrica.com/stories/201603080969.html
20160308	1	WOUND	3	ones	1	Israel	IS	IS	31.5	34.75	IS	519078928,519023756,519155847,519155853,519156053,519156057	pchrgaza.org	http://pchrgaza.org/en/?p=5916
20160308	14	CRISISLEX_T03_DEAD	50		1	Libya	LY	LY	25	17	LY	518872466,518872472,518872473,518872717,518872718,518873022,518873023,518873024,518873248,518873249,518884603,518884604,518884757,518884792,518845606,518885114,518885115,518885124,518885801,518885804,518847712,518858043,518888067,518888070,518888197,518888198,518858362,518888199,518858367,518877687,518889066,518860388,518890111,518890113,518866352,518879069,518966665,518967151,518967217,518954329,518967223,518967234,518961889,518967573,518968314,518955348,518900155,518962707,518968316,518968319,518968320,518860945,518893931,518860951,518860953,518999946,518999946,518999946,518999946,519052022,519052023,518872466,519052027,519052028,519052030,518872472,519052268,518872717,518872718,518873022,518873023,518873024,519053197,518891476,519052022,519052023,518872466,519052027,519052028,519052030,518872472,519052268,518872717,518872718,518873022,518873023,518873024,519053197,518891476,519079314,518949134,518949137,518949404,518949405,519079489,519079490,519079491,519030742,519079955,519079956,519080204,519080205,518949134,518949137,519080207,519080208,519080213,519080214,519080215,519080216,519080217,519080218,518949144,518949148,519080219,519080220,519080229,519080427,519080428,518949404,518949405,518949406,518949410,519080579,519080625,519080626,519081366,519081378,519081388,519081453,519081454,518844886,519081523,519053197,519081530,518891476,519079314,518949134,518949137,518949404,518949405,519079489,519079490,519079491,519030742,519079955,519079956,519080204,519080205,518949134,518949137,519080207,519080208,519080213,519080214,519080215,519080216,519080217,519080218,518949144,518949148,519080219,519080220,519080229,519080427,519080428,518949404,518949405,518949406,518949410,519080579,519080625,519080626,519081366,519081378,519081388,519081453,519081454,518844886,519081523,519053197,519081530,518891476,519133399,518844167,519133408,518844177,519133411,518858138,519133435,519133436,519133447,519133448,519133449,519133450,519133459,516681264,516695309,516787102,516787103,519133460,519133461,518631061,518632613,518858360,519133538,518888197,518888198,518858363,518888199,518846629,519133639,519133640,519028439,518893619,518926451,519133646,518980343,519014905,519133659,519016443,519133663,518856854,519014910,518995142,518863400,519014912,519045644,519133667,519133733,519133734,519133735,519133736,518970298,518989976,519133737,518989980,519133738,519133739,519133740,518989981,519133741,518989984,519133742,519133744,518970312,519133745,519133746,518927310,519133832,518927313,519133836,518927323,519134002,519019111,519134004,519134005,518927541,519134093,519134094,519134095,518914686,518990313,519134169,519015272,518949045,519015298,519134223,519134224,519134372,518846439,519134453,518889066,518846629,519134487,518889113,519134546,518846745,518889189,518930607,519134574,519134580,519134581,519134582,519060415,519134592,518869688,518889230,519134596,519134597,519134598,519134599,519134600,519134601,519134602,519134603,519134605,519134606,519134608,519134609,519056174,518846864,519134623,518846885,519134653,519134654,518889348,519134714,518889379,519134772,519134773,518983584,519019859,519134779,519134780,519134783,519134784,519063442,519060659,519060660,519134792,519063456,518926037,519134793,519134794,519134795,518926039,519104956,519012047,519134797,519134798,519134799,519134800,519012052,519012053,518926052,519134804,519063466,518926053,519134805,519134806,519134807,519134808,519134809,519134810,519134811,519134812,519134813,519134822,518889486,518983634,519134851,518889500,518973010,518979841,519069025,518926081,518926082,519012107,519012108,518971210,519101287,518979855,518979856,518983668,518926087,518979858,518983671,518867845,519134934,519134935,519135027,519135028,519135029,519135030,519135031,519135032,519135033,519135034,519135035,519135036,519135037,519135041,519135042,519135043,519135044,519135045,519135047,519135048,519135049,518860387,519135178,519135179,519135186,519135187,519135188,519135189,518971435,519135190,518971437,519016155,519135197,519016156,519135198,518926321,519135199,519135200,519135201,519135202,519135204,519135207,519135208,519135209,519135210,518991106,519135218,519135219,519135220,519024019,519016167,519135221,519135222,519135228,519016176,519135263,519135264,519135265,519135266,519135267,519135268,519135270,519135328,519012466,519135332,519135333,518928355,519135391,518928356,519135395,519028439,518889972,518889973,518889974,519012576,519105441,519135464,518890008,518971631,519101869,518980343,518993260,519135511,518993264,519135523,519135524,519135528,519135529,519135530,518848712,519135546,519135547,519135548,519135549,519135550,519135552,519135553,519135554,519135555,519135556,519135557,519135558,519135561,519014905,519135604,519016443,519135605,519135606,519016447,519135607,519135608,519135609,519135610,519135611,519135612,519135613,519135614,519135615,519135616,519135617,519135618,519135619,519135620,519135621,519135622,519016453,519135624,519016462,519135625,519135626,519135627,519135628,519135629,519069631,519016465,519135630,519135631,519135632,519135634,519135635,519135636,519135637,519135638,519016475,519135639,519069643,518857945,519135640,519016479,519135641,518995035,519016481,519135665,519135666,519135673,518860895,519135674,518860897,519135677,518860899,519135678,518860901,519135680,519135681,519135682,518857974,519135695,519135696,519135701,519135702,519135707,519135708,519135713,519016538,519135717,519135718,518863400,519135719,519135720,519135725,519135730,519064296,519135731,518866342,518991465,519135735,518971820,519135737,519016557,519135738,519135739,519135740,519135741,518860957,519135742,518860959,519135743,519135744,518860961,519135745,518860963,519136046,518849752,519016890,519136297,519136298,519136299,519136300,519136301,519136302,519016894,519016895,519007881,519154704,519154711,519154712,519154853,519154879,518857605,519154910,518871820,518871826,519155317,519155544,519155548,519155660,518872782,519155661,518872784,519155662,519052750,519156117,519156118,519156119,519156120,519156121,519156122,519016500,519156349,518873454	ahram.org.eg;reuters.com;dawn.com;investmentunderground.com;newsonair.com;newsonair.com;theindianawaaz.com;theindianawaaz.com;ahram.org.eg;ahram.org.eg;atlanticcouncil.org;atlanticcouncil.org;newageislam.com;abruzzo.tv	http://english.ahram.org.eg/NewsContent/1/64/190417/Egypt/Politics-/Sisi-says-Egypt-wont-intervene-militarily-in-Libya.aspx<UDIV>http://www.reuters.com/article/southkorea-usa-northkorea-corrected-upda-idUSL4N16F2WO<UDIV>http://www.dawn.com/news/1244164/militants-attack-tunisian-forces-near-libyan-border-50-killed<UDIV>http://investmentunderground.com/2016/03/tunisia-45-people-killed-near-libyan-border/<UDIV>http://www.newsonair.com/news.asp?cat=international&id=IN10126<UDIV>http://www.newsonair.com/news.asp?cat=international&id=IN10126<UDIV>http://theindianawaaz.com/international-awaaz/tunisia-50-killed-in-clashes-near-libyan-border/<UDIV>http://theindianawaaz.com/international-awaaz/tunisia-50-killed-in-clashes-near-libyan-border/<UDIV>http://english.ahram.org.eg/NewsContent/1/64/190417/-.aspx<UDIV>http://english.ahram.org.eg/NewsContent/1/64/190417/-.aspx<UDIV>http://www.atlanticcouncil.org/en/blogs/egyptsource/top-news-sisi-addresses-issues-in-sinai-libya-in-telephone-interview<UDIV>http://www.atlanticcouncil.org/en/blogs/egyptsource/top-news-sisi-addresses-issues-in-sinai-libya-in-telephone-interview<UDIV>http://www.newageislam.com/islamic-world-news/new-age-islam-news-bureau/isil-leader-abu-bakr-al-baghdadi-in-libya--intelligence-sources/d/106585<UDIV>http://abruzzo.tv/news/2016/03/08/tunisia-says-libya-border-attack-aimed-to-set-up-is-emirate/
